Date,0
2021-01-25,1315.0
2021-01-26,7355.0
2021-01-27,-380.0
2021-01-28,-858.0
2021-01-29,-762.0
2021-01-30,-2343.0
2021-01-31,-4318.0
2021-02-01,473.0
2021-02-02,5715.0
2021-02-03,847.0
2021-02-04,-3214.0
2021-02-05,4343.0
2021-02-06,-5428.0
2021-02-07,-4496.0
2021-02-08,1708.0
2021-02-09,5981.0
2021-02-10,-923.0
2021-02-11,-262.0
2021-02-12,-878.0
2021-02-13,-2269.0
2021-02-14,-4011.0
2021-02-15,703.0
2021-02-16,3889.0
2021-02-17,267.0
2021-02-18,331.0
2021-02-19,-223.0
2021-02-20,-2601.0
2021-02-21,-2504.0
2021-02-22,451.0
2021-02-23,4628.0
2021-02-24,858.0
2021-02-25,-1659.0
2021-02-26,-278.0
2021-02-27,-1883.0
2021-02-28,-2362.0
2021-03-01,1068.0
2021-03-02,2944.0
2021-03-03,1415.0
2021-03-04,-1299.0
2021-03-05,20.0
2021-03-06,-2213.0
2021-03-07,-2320.0
2021-03-08,1093.0
2021-03-09,3497.0
2021-03-10,-368.0
2021-03-11,65.0
2021-03-12,-353.0
2021-03-13,-1286.0
2021-03-14,-2776.0
2021-03-15,1658.0
2021-03-16,3136.0
2021-03-17,-22.0
2021-03-18,127.0
2021-03-19,96.0
2021-03-20,-2034.0
2021-03-21,-328.0
2021-03-22,-577.0
2021-03-23,3608.0
2021-03-24,-802.0
2021-03-25,859.0
2021-03-26,1223.0
2021-03-27,-2559.0
2021-03-28,-2964.0
2021-03-29,1357.0
2021-03-30,3307.0
2021-03-31,985.0
2021-04-01,-608.0
2021-04-02,-1654.0
2021-04-03,-1326.0
2021-04-04,-1904.0
2021-04-05,844.0
2021-04-06,4199.0
2021-04-07,2935.0
2021-04-08,-1087.0
2021-04-09,84.0
2021-04-10,-1357.0
2021-04-11,-3928.0
2021-04-12,801.0
2021-04-13,3903.0
2021-04-14,295.0
2021-04-15,-441.0
2021-04-16,-260.0
2021-04-17,-787.0
2021-04-18,-3491.0
2021-04-19,1995.0
2021-04-20,3194.0
2021-04-21,410.0
2021-04-22,-828.0
2021-04-23,1372.0
2021-04-24,-2119.0
2021-04-25,-2390.0
2021-04-26,855.0
2021-04-27,3393.0
2021-04-28,957.0
2021-04-29,-229.0
2021-04-30,-1313.0
2021-05-01,-1387.0
2021-05-02,-2721.0
2021-05-03,1355.0
2021-05-04,2422.0
2021-05-05,795.0
2021-05-06,-294.0
2021-05-07,-124.0
2021-05-08,-1160.0
2021-05-09,-2869.0
2021-05-10,635.0
2021-05-11,3117.0
2021-05-12,-44.0
2021-05-13,-710.0
2021-05-14,-417.0
2021-05-15,-751.0
2021-05-16,-1985.0
2021-05-17,1044.0
2021-05-18,2745.0
2021-05-19,-595.0
2021-05-20,-303.0
2021-05-21,-209.0
2021-05-22,-1525.0
2021-05-23,-1602.0
2021-05-24,-704.0
2021-05-25,3843.0
2021-05-26,-176.0
2021-05-27,140.0
2021-05-28,-938.0
2021-05-29,-1187.0
2021-05-30,-2420.0
2021-05-31,279.0
2021-06-01,6537.0
2021-06-02,-3309.0
2021-06-03,-1730.0
2021-06-04,480.0
2021-06-05,-1253.0
2021-06-06,-2114.0
2021-06-07,781.0
2021-06-08,2585.0
2021-06-09,-494.0
2021-06-10,5820.0
2021-06-11,-4232.0
2021-06-12,-1934.0
2021-06-13,-543.0
2021-06-14,-1283.0
2021-06-15,2763.0
2021-06-16,-691.0
2021-06-17,-760.0
2021-06-18,-94.0
2021-06-19,-1041.0
2021-06-20,-1419.0
2021-06-21,249.0
2021-06-22,1937.0
2021-06-23,456.0
2021-06-24,-740.0
2021-06-25,593.0
2021-06-26,-1706.0
2021-06-27,-1453.0
2021-06-28,472.0
2021-06-29,1595.0
2021-06-30,1056.0
2021-07-01,-651.0
2021-07-02,-205.0
2021-07-03,-1424.0
2021-07-04,-295.0
2021-07-05,726.0
2021-07-06,1137.0
2021-07-07,53.0
2021-07-08,371.0
2021-07-09,-538.0
2021-07-10,-1770.0
2021-07-11,1010.0
2021-07-12,453.0
2021-07-13,316.0
2021-07-14,225.0
2021-07-15,20.0
2021-07-16,119.0
2021-07-17,-1229.0
2021-07-18,-976.0
2021-07-19,600.0
2021-07-20,13585.0
2021-07-21,-12062.0
2021-07-22,106.0
2021-07-23,-449.0
2021-07-24,374.0
2021-07-25,-1357.0
2021-07-26,1076.0
2021-07-27,1428.0
2021-07-28,311.0
2021-07-29,112.0
2021-07-30,-714.0
2021-07-31,-716.0
2021-08-01,-1468.0
2021-08-02,682.0
2021-08-03,2355.0
2021-08-04,97.0
2021-08-05,452.0
2021-08-06,-504.0
2021-08-07,-1779.0
2021-08-08,-1227.0
2021-08-09,1316.0
2021-08-10,2835.0
2021-08-11,-1075.0
2021-08-12,-13.0
2021-08-13,-46.0
2021-08-14,-1735.0
2021-08-15,-1310.0
2021-08-16,2351.0
2021-08-17,998.0
2021-08-18,49.0
2021-08-19,625.0
2021-08-20,-947.0
2021-08-21,-1589.0
2021-08-22,-1207.0
2021-08-23,2254.0
2021-08-24,1092.0
2021-08-25,312.0
2021-08-26,254.0
2021-08-27,-1257.0
2021-08-28,-1909.0
2021-08-29,-1697.0
2021-08-30,2727.0
2021-08-31,-243.0
2021-09-01,3263.0
2021-09-02,-1272.0
2021-09-03,-516.0
2021-09-04,-2958.0
2021-09-05,-1253.0
2021-09-06,1520.0
2021-09-07,2479.0
2021-09-08,-385.0
2021-09-09,611.0
2021-09-10,-1538.0
2021-09-11,-775.0
2021-09-12,-2814.0
2021-09-13,3457.0
2021-09-14,852.0
2021-09-15,575.0
2021-09-16,6.0
2021-09-17,-1433.0
2021-09-18,-2496.0
2021-09-19,-515.0
2021-09-20,2112.0
2021-09-21,1276.0
